Customer Id,Customer Name,Email,Location,Marital Status,Income Level,Frequency,Occupation,Age,Gender,Subscription Status,Payment Method,,Interest,Category,Item Purchased
1028,Kevin Wilkins,kevin.wilkins@gmail.com,Surat,Single,1300000,Monthly,Banker,60,Female,Yes,Credit Card,,"Beauty, Fashion, Movies",Beauty Products,Shampoo
1029,Matthew Griffin,matthew.griffin@outlook.com,Indore,Single,200000,Monthly,Chef,47,Female,No,Cash,,"Reading, Writing, Fitness, Music",Books,Biography
1030,Kyle Bush,kyle.bush@outlook.com,Bangalore,Single,2300000,Yearly,Lawyer,36,Male,Yes,Cash,,"Beauty, Fashion, Writing, Fitness",Beauty Products,Face Cream
1031,John Fox,john.fox@yahoo.com,Varanasi,Married,1100000,Yearly,Banker,56,Female,Yes,Venmo,,"Cars, Technology, Cycling",Automobiles,Electric Car
1032,Eric Drake,eric.drake@hotmail.com,Kanpur,Single,1200000,Yearly,Lawyer,20,Male,No,Venmo,,"Writing, Reading, Technology",Books,Self-Help
1033,Justin Weeks,justin.weeks@yahoo.com,Patna,Married,2000000,Half Yearly,Lawyer,60,Female,Yes,Debit Card,,"Fashion, Beauty, Technology, Cycling",Beauty Products,Shampoo
1034,John Hernandez,john.hernandez@hotmail.com,Lucknow,Single,2500000,Half Yearly,Doctor,39,Female,Yes,Credit Card,,"Cars, Technology, Photography, Sports",Automobiles,SUV
1035,Justin Gould,justin.gould@outlook.com,Visakhapatnam,Single,2600000,Yearly,Manager,67,Female,Yes,PayPal,,"Beauty, Fashion, Dancing, Sports",Beauty Products,Face Cream
1036,Patrick Johnson,patrick.johnson@outlook.com,Indore,Married,300000,Monthly,Doctor,51,Male,Yes,Credit Card,,"Beauty, Fashion, Painting",Beauty Products,Conditioner
1037,Edward Bennett,edward.bennett@yahoo.com,Pune,Single,3000000,Monthly,Manager,23,Female,No,Venmo,,"Gadgets, Technology, Cooking, Writing",Smartphones,OnePlus
1038,John Jackson,john.jackson@yahoo.com,Lucknow,Single,2900000,Half Yearly,Banker,33,Male,No,Bank Transfer,,"Shopping, Fashion, Painting, Cycling",Clothes,Shoes
1039,Sally Armstrong,sally.armstrong@hotmail.com,Lucknow,Single,600000,Half Yearly,Teacher,62,Female,No,Cash,,"Shopping, Fashion, Gardening, Writing",Clothes,Jeans
1040,Tyler Mitchell,tyler.mitchell@outlook.com,Kolkata,Single,2700000,Yearly,Artist,61,Female,No,Cash,,"Fashion, Shopping, Dancing, Gardening",Clothes,Skirt
1041,Matthew Harris,matthew.harris@hotmail.com,Chennai,Single,1300000,Monthly,Chef,70,Female,Yes,Bank Transfer,,"Technology, Cars, Writing, Travel",Automobiles,SUV
1042,Wesley Wolf,wesley.wolf@outlook.com,Visakhapatnam,Married,2300000,Yearly,Doctor,42,Female,Yes,PayPal,,"Cars, Technology, Art",Automobiles,Convertible
1043,Kyle Medina,kyle.medina@hotmail.com,Jaipur,Married,1700000,Yearly,Chef,60,Female,Yes,PayPal,,"Technology, Electronics, Hiking",Watches,Sports Watch
1044,Cassidy Davenport,cassidy.davenport@gmail.com,Agra,Married,2100000,Monthly,Engineer,42,Male,No,Bank Transfer,,"Fashion, Beauty, Dancing, Travel",Beauty Products,Hair Dryer
1045,Stephanie Glass,stephanie.glass@outlook.com,Surat,Single,1400000,Quarterly,Lawyer,34,Male,No,PayPal,,"Technology, Cars, Sports",Automobiles,Electric Car
1046,Stephen Bryant,stephen.bryant@yahoo.com,Thane,Single,300000,Monthly,Artist,24,Female,No,PayPal,,"Technology, Electronics, Movies",Watches,Luxury Watch
1047,Vicki Pollard,vicki.pollard@outlook.com,Chennai,Single,200000,Half Yearly,Entrepreneur,41,Female,Yes,Venmo,,"Fashion, Shopping, Music",Clothes,Shoes
1048,Susan Martinez,susan.martinez@gmail.com,Chennai,Single,1200000,Yearly,Manager,32,Female,No,Bank Transfer,,"Technology, Cars, Gaming, Writing",Automobiles,Hatchback
1049,David Salas,david.salas@hotmail.com,Varanasi,Single,3000000,Half Yearly,Engineer,18,Male,No,Venmo,,"Technology, Electronics, Fitness",Watches,Smartwatch
1050,Duane Miller,duane.miller@gmail.com,Mumbai,Single,2400000,Half Yearly,Manager,70,Female,No,Bank Transfer,,"Gadgets, Technology, Art",Smartphones,Google Pixel
1051,Diana Houston,diana.houston@outlook.com,Kanpur,Married,1800000,Quarterly,Artist,54,Male,No,PayPal,,"Technology, Cars, Photography, Cycling",Automobiles,Hatchback
1052,William Williams,william.williams@gmail.com,Thane,Single,1400000,Quarterly,Artist,62,Male,Yes,Bank Transfer,,"Gadgets, Technology, Dancing, Painting",Smartphones,Xiaomi
1053,Alexis Reed,alexis.reed@yahoo.com,Delhi,Single,800000,Monthly,Engineer,33,Female,No,Cash,,"Reading, Writing, Movies, Fitness",Books,Non-Fiction
1054,James Bell,james.bell@gmail.com,Srinagar,Married,1200000,Monthly,Teacher,57,Male,No,Credit Card,,"Gadgets, Technology, Cooking, Sports",Smartphones,Huawei
1055,Megan Sanchez,megan.sanchez@yahoo.com,Varanasi,Single,700000,Monthly,Artist,21,Male,No,PayPal,,"Beauty, Fashion, Gaming, Music",Beauty Products,Lipstick
1056,Jason Jacobson,jason.jacobson@gmail.com,Patna,Married,1400000,Quarterly,Manager,58,Female,No,Bank Transfer,,"Shopping, Fashion, Painting",Clothes,Shoes
1057,Dorothy Webb,dorothy.webb@outlook.com,Varanasi,Single,1000000,Quarterly,Entrepreneur,34,Male,Yes,Credit Card,,"Fashion, Beauty, Movies, Reading",Beauty Products,Hair Dryer
1058,Diane Reynolds,diane.reynolds@yahoo.com,Bangalore,Married,1300000,Yearly,Doctor,67,Female,No,PayPal,,"Writing, Reading, Dancing, Photography",Books,Self-Help
1059,Stephen Hughes,stephen.hughes@gmail.com,Thane,Married,2900000,Half Yearly,Lawyer,20,Female,Yes,Venmo,,"Reading, Writing, Fitness",Books,History
1060,James Brown,james.brown@hotmail.com,Indore,Married,900000,Quarterly,Engineer,60,Male,Yes,PayPal,,"Beauty, Fashion, Reading",Beauty Products,Face Cream
1061,Caleb Evans,caleb.evans@outlook.com,Kolkata,Married,300000,Quarterly,Artist,64,Male,Yes,Venmo,,"Electronics, Technology, Fitness",Watches,Smartwatch
1062,Lawrence Barrett,lawrence.barrett@yahoo.com,Srinagar,Married,1300000,Monthly,Artist,29,Male,Yes,Bank Transfer,,"Beauty, Fashion, Cycling",Beauty Products,Hair Dryer
1063,Jeffrey Chang,jeffrey.chang@hotmail.com,Pune,Married,600000,Quarterly,Engineer,64,Female,Yes,Venmo,,"Technology, Cars, Yoga, Photography",Automobiles,Sedan
1064,David Riggs,david.riggs@yahoo.com,Agra,Single,500000,Half Yearly,Teacher,33,Male,No,Venmo,,"Writing, Reading, Fashion",Books,Science
1065,Cindy Stewart,cindy.stewart@outlook.com,Srinagar,Single,1700000,Quarterly,Entrepreneur,52,Female,Yes,Venmo,,"Technology, Gadgets, Sports, Music",Smartphones,Google Pixel
1066,Katherine Hill,katherine.hill@yahoo.com,Delhi,Married,2200000,Half Yearly,Banker,33,Female,No,Debit Card,,"Technology, Cars, Fashion, Music",Automobiles,Sedan
1067,Cathy Moon,cathy.moon@yahoo.com,Vadodara,Single,1200000,Yearly,Manager,35,Male,No,Venmo,,"Fashion, Shopping, Technology, Gaming",Clothes,Jeans
1068,Patricia Fritz PhD,patricia.fritz.phd@gmail.com,Varanasi,Single,700000,Half Yearly,Artist,42,Male,Yes,Credit Card,,"Reading, Writing, Sports",Books,History
1069,Theodore Anderson,theodore.anderson@hotmail.com,Indore,Single,1600000,Yearly,Banker,42,Female,Yes,Credit Card,,"Fashion, Beauty, Technology",Beauty Products,Conditioner
1070,William Gonzalez,william.gonzalez@gmail.com,Patna,Single,2600000,Yearly,Manager,33,Female,No,Venmo,,"Technology, Cars, Photography",Automobiles,Sedan
1071,Joseph Perkins,joseph.perkins@gmail.com,Kanpur,Married,1500000,Quarterly,Manager,40,Male,No,Bank Transfer,,"Writing, Reading, Technology",Books,Fiction
1072,Kathryn Garrett,kathryn.garrett@gmail.com,Ahmedabad,Married,3000000,Yearly,Banker,29,Female,Yes,Venmo,,"Fashion, Beauty, Photography",Beauty Products,Shampoo
1073,Nicholas Wilson,nicholas.wilson@outlook.com,Delhi,Married,2700000,Yearly,Entrepreneur,63,Female,No,Bank Transfer,,"Fashion, Shopping, Technology",Clothes,Jeans
1074,Madeline Adams,madeline.adams@hotmail.com,Kanpur,Married,1700000,Quarterly,Manager,41,Female,Yes,Venmo,,"Fashion, Shopping, Yoga",Clothes,Jacket
1075,Jerry Russell,jerry.russell@outlook.com,Kanpur,Single,1900000,Yearly,Engineer,38,Male,Yes,Credit Card,,"Writing, Reading, Cooking",Books,Self-Help
1076,Derrick Ramsey,derrick.ramsey@hotmail.com,Jaipur,Married,1000000,Quarterly,Manager,21,Female,Yes,Venmo,,"Cars, Technology, Cooking",Automobiles,Electric Car
1077,Matthew Graves,matthew.graves@outlook.com,Mumbai,Single,1100000,Monthly,Chef,67,Male,Yes,Venmo,,"Shopping, Fashion, Music, Sports",Clothes,Jacket
1078,Kathleen Robinson,kathleen.robinson@hotmail.com,Bangalore,Single,1200000,Quarterly,Lawyer,56,Male,No,Credit Card,,"Gadgets, Technology, Yoga, Music",Smartphones,Huawei
1079,Dean Robinson,dean.robinson@hotmail.com,Kanpur,Married,1300000,Quarterly,Engineer,25,Male,No,Cash,,"Cars, Technology, Fashion",Automobiles,Hatchback
1080,Christine Ayers,christine.ayers@yahoo.com,Indore,Married,1000000,Half Yearly,Banker,40,Female,Yes,Venmo,,"Fashion, Shopping, Music",Clothes,Jacket
1081,Arthur Wiley,arthur.wiley@gmail.com,Varanasi,Single,1800000,Yearly,Lawyer,29,Male,No,Credit Card,,"Technology, Gadgets, Electronics",Smartphones,Samsung Galaxy
1082,Katherine Reese,katherine.reese@gmail.com,Ahmedabad,Married,500000,Half Yearly,Doctor,45,Male,No,Venmo,,"Writing, Reading, Travel, Music",Books,Biography
1083,Donald Reed,donald.reed@gmail.com,Jaipur,Married,2700000,Half Yearly,Engineer,66,Male,Yes,PayPal,,"Beauty, Fashion, Music",Beauty Products,Shampoo
1084,John Torres,john.torres@yahoo.com,Kanpur,Single,1900000,Half Yearly,Chef,36,Female,No,Debit Card,,"Technology, Cars, Cooking",Automobiles,Luxury Car
1085,Barbara Cooper,barbara.cooper@outlook.com,Pune,Married,1900000,Yearly,Banker,19,Male,No,Credit Card,,"Writing, Reading, Fitness, Gaming",Books,Science
1086,Jennifer Scott,jennifer.scott@hotmail.com,Visakhapatnam,Married,1000000,Half Yearly,Manager,67,Female,No,Debit Card,,"Reading, Writing, Cycling, Cooking",Books,Fiction
1087,Tracey Dyer,tracey.dyer@yahoo.com,Srinagar,Married,1000000,Half Yearly,Manager,55,Female,No,Bank Transfer,,"Writing, Reading, Gaming",Books,Non-Fiction
1088,Lisa Flores,lisa.flores@outlook.com,Lucknow,Single,900000,Quarterly,Artist,25,Female,Yes,Debit Card,,"Writing, Reading, Fitness",Books,Non-Fiction
1089,Timothy Reynolds,timothy.reynolds@gmail.com,Patna,Married,1600000,Monthly,Engineer,51,Male,Yes,Bank Transfer,,"Technology, Cars, Yoga",Automobiles,Hatchback
1090,Chris Johnson,chris.johnson@gmail.com,Indore,Married,2700000,Monthly,Lawyer,50,Female,No,Debit Card,,"Gadgets, Technology, Music",Smartphones,Huawei
1091,Jill Hamilton,jill.hamilton@gmail.com,Indore,Single,2600000,Yearly,Doctor,43,Female,Yes,Venmo,,"Cars, Technology, Yoga, Fashion",Automobiles,Luxury Car
1092,Nathan Leblanc,nathan.leblanc@hotmail.com,Kanpur,Single,2200000,Yearly,Teacher,38,Female,Yes,Credit Card,,"Technology, Cars, Movies",Automobiles,Convertible
1093,Jessica Hayes,jessica.hayes@outlook.com,Hyderabad,Married,700000,Quarterly,Lawyer,57,Male,Yes,Debit Card,,"Writing, Reading, Music, Photography",Books,History
1094,Tyler Graves,tyler.graves@yahoo.com,Pune,Single,900000,Yearly,Chef,50,Male,No,Bank Transfer,,"Reading, Writing, Music",Books,Self-Help
1095,Deborah Archer,deborah.archer@gmail.com,Hyderabad,Single,1300000,Half Yearly,Chef,61,Female,No,Cash,,"Gadgets, Technology, Painting",Smartphones,Google Pixel
1096,Bradley Robinson,bradley.robinson@yahoo.com,Ahmedabad,Single,1300000,Yearly,Banker,57,Male,No,Debit Card,,"Shopping, Fashion, Painting",Clothes,Jeans
1097,Victoria Garcia,victoria.garcia@gmail.com,Mumbai,Single,1600000,Yearly,Banker,42,Female,No,PayPal,,"Electronics, Technology, Reading, Gaming",Watches,Smartwatch
1098,Timothy Smith,timothy.smith@yahoo.com,Varanasi,Single,1300000,Monthly,Artist,65,Female,Yes,PayPal,,"Technology, Cars, Art",Automobiles,Sedan
1099,Allison Ortiz,allison.ortiz@yahoo.com,Kolkata,Married,1800000,Yearly,Banker,25,Female,No,Bank Transfer,,"Reading, Writing, Music, Painting",Books,History
1100,Zachary Tran,zachary.tran@hotmail.com,Agra,Married,1200000,Half Yearly,Entrepreneur,46,Female,No,Credit Card,,"Technology, Cars, Hiking",Automobiles,Luxury Car
1101,Amanda Blackburn,amanda.blackburn@outlook.com,Hyderabad,Single,400000,Monthly,Teacher,23,Female,No,PayPal,,"Fashion, Beauty, Hiking, Gardening",Beauty Products,Lipstick
1102,Patrick Landry,patrick.landry@gmail.com,Pune,Single,1600000,Half Yearly,Teacher,31,Male,No,Debit Card,,"Gadgets, Technology, Fitness",Smartphones,OnePlus
1103,Sabrina Rodriguez,sabrina.rodriguez@gmail.com,Jaipur,Married,900000,Half Yearly,Lawyer,22,Female,No,Cash,,"Technology, Gadgets, Music, Dancing",Smartphones,Huawei
1104,Nathan Smith,nathan.smith@outlook.com,Bangalore,Single,600000,Monthly,Banker,67,Male,Yes,Credit Card,,"Electronics, Technology, Painting",Watches,Luxury Watch
1105,Brian Buck,brian.buck@outlook.com,Pune,Single,2800000,Yearly,Teacher,46,Female,No,Cash,,"Technology, Gadgets, Reading, Fashion",Smartphones,Xiaomi
1106,Alexandra Sanders,alexandra.sanders@hotmail.com,Ahmedabad,Married,2800000,Monthly,Chef,27,Female,Yes,PayPal,,"Fashion, Shopping, Sports",Clothes,Skirt
1107,Justin Walker,justin.walker@hotmail.com,Agra,Single,2600000,Quarterly,Engineer,53,Female,No,Debit Card,,"Fashion, Shopping, Gardening, Fitness",Clothes,Dress
1108,Erica Kim,erica.kim@gmail.com,Bangalore,Married,2600000,Yearly,Lawyer,49,Female,No,Credit Card,,"Cars, Technology, Sports, Movies",Automobiles,SUV
1109,Melissa Rogers,melissa.rogers@yahoo.com,Indore,Married,2200000,Quarterly,Manager,55,Female,Yes,Bank Transfer,,"Writing, Reading, Hiking, Technology",Books,Self-Help
1110,Ryan Thompson,ryan.thompson@yahoo.com,Varanasi,Married,2600000,Monthly,Chef,39,Male,No,Cash,,"Shopping, Fashion, Dancing, Sports",Clothes,Dress
1111,Beth Lester,beth.lester@outlook.com,Ahmedabad,Single,2700000,Yearly,Doctor,51,Female,Yes,Bank Transfer,,"Shopping, Fashion, Painting, Sports",Clothes,Jeans
1112,Donald Jacobs,donald.jacobs@hotmail.com,Indore,Married,1600000,Yearly,Chef,51,Male,Yes,Venmo,,"Writing, Reading, Photography, Gardening",Books,Fiction
1113,Andre Craig,andre.craig@outlook.com,Agra,Married,1200000,Quarterly,Entrepreneur,60,Female,Yes,Venmo,,"Electronics, Technology, Sports",Watches,Analog
1114,Katherine Scott,katherine.scott@outlook.com,Surat,Single,300000,Yearly,Doctor,39,Male,Yes,PayPal,,"Fashion, Shopping, Sports, Gardening",Clothes,Jeans
1115,Amber Park PhD,amber.park.phd@yahoo.com,Varanasi,Married,700000,Half Yearly,Chef,44,Female,Yes,PayPal,,"Technology, Gadgets, Cooking, Music",Smartphones,Huawei
1116,Michael Martinez,michael.martinez@yahoo.com,Surat,Single,2800000,Monthly,Engineer,20,Male,Yes,PayPal,,"Writing, Reading, Cycling, Electronics",Books,Non-Fiction
1117,Michelle Moss MD,michelle.moss.md@gmail.com,Ahmedabad,Single,300000,Half Yearly,Chef,42,Female,No,PayPal,,"Shopping, Fashion, Movies",Clothes,Jacket
1118,Brittany Collins,brittany.collins@gmail.com,Surat,Single,700000,Quarterly,Engineer,61,Male,No,Cash,,"Electronics, Technology, Fashion, Reading",Watches,Analog
1119,Brandon Garcia,brandon.garcia@hotmail.com,Ahmedabad,Single,1300000,Yearly,Lawyer,66,Male,No,Debit Card,,"Writing, Reading, Movies, Painting",Books,Science
1120,Cathy Payne,cathy.payne@hotmail.com,Kanpur,Married,1500000,Quarterly,Engineer,27,Female,Yes,Cash,,"Shopping, Fashion, Dancing",Clothes,Dress
1121,John Kennedy,john.kennedy@hotmail.com,Ahmedabad,Single,2900000,Half Yearly,Manager,32,Female,No,Credit Card,,"Reading, Writing, Cooking",Books,Science
1122,Tyler Munoz,tyler.munoz@outlook.com,Hyderabad,Single,100000,Quarterly,Manager,38,Female,No,Bank Transfer,,"Technology, Gadgets, Reading, Writing",Smartphones,iPhone
1123,Alison Watson,alison.watson@yahoo.com,Pune,Married,1500000,Monthly,Teacher,63,Female,Yes,PayPal,,"Beauty, Fashion, Fitness, Cycling",Beauty Products,Shampoo
1124,Allison Hill,allison.hill@outlook.com,Jaipur,Single,1000000,Monthly,Lawyer,21,Male,Yes,Cash,,"Electronics, Technology, Writing, Cycling",Watches,Luxury Watch
1125,Christian Anderson,christian.anderson@outlook.com,Patna,Married,2500000,Yearly,Entrepreneur,33,Male,Yes,Cash,,"Beauty, Fashion, Music",Beauty Products,Shampoo
1126,Ryan Nelson,ryan.nelson@yahoo.com,Indore,Single,600000,Quarterly,Chef,42,Female,Yes,PayPal,,"Reading, Writing, Gardening, Fitness",Books,Fiction
1127,Jared Hall,jared.hall@gmail.com,Thane,Single,1500000,Monthly,Doctor,65,Male,No,Credit Card,,"Technology, Cars, Music",Automobiles,Electric Car
1128,Sean Wells,sean.wells@gmail.com,Vadodara,Single,1200000,Monthly,Chef,31,Female,Yes,Venmo,,"Electronics, Technology, Hiking",Watches,Analog
1129,Amanda Ware,amanda.ware@gmail.com,Patna,Married,2300000,Yearly,Teacher,69,Male,Yes,Credit Card,,"Beauty, Fashion, Fitness",Beauty Products,Hair Dryer
1130,Dr. Sandra Rogers MD,dr..sandra.rogers.md@yahoo.com,Jaipur,Single,2500000,Half Yearly,Teacher,57,Female,Yes,PayPal,,"Gadgets, Technology, Writing, Fitness",Smartphones,Xiaomi
1131,Robert Sanchez,robert.sanchez@hotmail.com,Srinagar,Single,800000,Monthly,Teacher,21,Male,No,Bank Transfer,,"Technology, Electronics, Cycling",Watches,Smartwatch
1132,Nathan Hudson,nathan.hudson@gmail.com,Surat,Married,2800000,Monthly,Banker,48,Female,No,Debit Card,,"Beauty, Fashion, Electronics",Beauty Products,Face Cream
1133,Frank Dixon,frank.dixon@gmail.com,Lucknow,Married,300000,Quarterly,Manager,23,Female,Yes,PayPal,,"Gadgets, Technology, Painting",Smartphones,Samsung Galaxy
1134,Tommy Sanchez,tommy.sanchez@outlook.com,Hyderabad,Married,1300000,Yearly,Chef,26,Male,No,Debit Card,,"Beauty, Fashion, Painting, Writing",Beauty Products,Lipstick
1135,Joseph Blake,joseph.blake@gmail.com,Visakhapatnam,Married,2300000,Quarterly,Doctor,27,Female,Yes,PayPal,,"Cars, Technology, Art, Hiking",Automobiles,Electric Car
1136,Melinda Harris,melinda.harris@yahoo.com,Indore,Married,1100000,Half Yearly,Artist,53,Male,Yes,PayPal,,"Reading, Writing, Sports, Fitness",Books,Non-Fiction
1137,Rachel Fitzpatrick,rachel.fitzpatrick@hotmail.com,Jaipur,Single,2800000,Yearly,Banker,48,Male,No,Debit Card,,"Technology, Gadgets, Gaming, Music",Smartphones,Huawei
1138,Brittany Flynn,brittany.flynn@outlook.com,Pune,Single,2000000,Quarterly,Doctor,61,Female,Yes,PayPal,,"Writing, Reading, Yoga, Cycling",Books,History
1139,David Rogers,david.rogers@yahoo.com,Lucknow,Single,400000,Half Yearly,Teacher,45,Female,Yes,Venmo,,"Fashion, Shopping, Yoga",Clothes,Shoes
1140,Andre Stokes,andre.stokes@gmail.com,Vadodara,Single,2000000,Monthly,Engineer,22,Female,No,Debit Card,,"Beauty, Fashion, Music, Art",Beauty Products,Perfume
1141,William Mason,william.mason@outlook.com,Chennai,Married,800000,Monthly,Doctor,24,Female,No,Bank Transfer,,"Technology, Cars, Painting",Automobiles,Sedan
1142,Mary Molina,mary.molina@hotmail.com,Lucknow,Single,2700000,Yearly,Entrepreneur,55,Male,No,PayPal,,"Fashion, Beauty, Gardening, Movies",Beauty Products,Conditioner
1143,Amanda Ryan,amanda.ryan@hotmail.com,Lucknow,Married,2600000,Half Yearly,Lawyer,40,Male,Yes,Venmo,,"Technology, Gadgets, Cooking",Smartphones,Samsung Galaxy
1144,Julie Holland,julie.holland@gmail.com,Patna,Married,2600000,Monthly,Engineer,51,Female,Yes,Debit Card,,"Gadgets, Technology, Photography",Smartphones,iPhone
1145,Isaac Blackburn,isaac.blackburn@outlook.com,Hyderabad,Married,1100000,Quarterly,Teacher,34,Male,Yes,Bank Transfer,,"Fashion, Beauty, Music",Beauty Products,Face Cream
1146,Brian Rojas,brian.rojas@outlook.com,Chennai,Married,200000,Monthly,Engineer,18,Female,No,Venmo,,"Shopping, Fashion, Yoga, Travel",Clothes,Jeans
1147,Jason Mccullough,jason.mccullough@outlook.com,Jaipur,Single,1200000,Monthly,Entrepreneur,31,Female,Yes,Cash,,"Electronics, Technology, Fashion",Watches,Luxury Watch
1148,Gary Smith,gary.smith@yahoo.com,Kolkata,Single,400000,Yearly,Doctor,28,Female,No,Credit Card,,"Fashion, Shopping, Painting, Music",Clothes,Shoes
1149,Brandon Holmes,brandon.holmes@gmail.com,Chennai,Married,300000,Half Yearly,Engineer,52,Male,Yes,PayPal,,"Writing, Reading, Gardening, Art",Books,Biography
1150,Mr. John Lyons MD,mr..john.lyons.md@outlook.com,Lucknow,Married,2200000,Half Yearly,Entrepreneur,66,Male,No,PayPal,,"Writing, Reading, Sports",Books,Biography
1151,Kelly Oliver,kelly.oliver@outlook.com,Vadodara,Married,2000000,Quarterly,Artist,59,Male,Yes,Venmo,,"Beauty, Fashion, Art",Beauty Products,Perfume
1152,Melissa Horn,melissa.horn@gmail.com,Indore,Single,2400000,Half Yearly,Artist,39,Male,Yes,Debit Card,,"Reading, Writing, Fashion",Books,Science
1153,Kevin Robles,kevin.robles@outlook.com,Pune,Single,2700000,Half Yearly,Lawyer,50,Male,No,PayPal,,"Cars, Technology, Movies, Travel",Automobiles,Electric Car
